2.0096346778172602,2.5858412037726626,2.6507250616680396,1.1584804973349934,3.4476189780483004,0.4664978390778233,1.6067357297234688,0.17906396111110617,0.6643186591555996,1.392250828227962
2.0383370204130347,3.440758628029794,2.3128661900377048,2.423979258144802,2.7259354730441876,0.9746223272336119,2.6219235718642886,1.1400455390423705,2.0587273897560676,2.267757520981132
2.2523659591927943,1.5740455752896505,1.3000820595106506,1.814649032743396,2.260999874283189,1.6585637631969983,2.0874514105410493,2.1591076845373904,3.173821403504436,2.4950096477354284
2.0350421258464406,1.6921818322665698,1.387152829223324,1.6416057600448317,2.698675101344175,1.8561802605020008,2.4711270562643124,2.8144670545908403,2.372490586172954,3.490052195055159
1.6182040409663134,1.6864535292916387,3.6563382998405265,1.1891921469947224,2.5925287961536845,1.9227988131988263,2.4404751791406967,1.9636248814908266,3.089526102587077,2.496382863922488
0.4424377061684308,0.07029617459942424,1.6031723855950584,2.9499098823669785,0.38912620378262863,1.8298142976802605,2.194148253428404,2.71653623556718,1.609804097852391,2.5000079129827504
2.7305606403773006,2.9515332738242654,2.4095950503090706,2.6910293662661973,3.1349029494651464,2.160992004851215,2.4972342320107934,3.426784148778011,2.833389047887048,3.4889449277173212
3.1329359948981077,2.841577610865536,2.8680016029441613,1.449717582409416,2.5160882193493426,2.123406035324743,1.589175692276575,2.2488377579816876,3.0852668320379504,3.2137324102869367
1.3406791252041228,0.9111281021874091,1.9725965514445971,2.839063597493408,2.3453993706525322,2.49570832784913,1.8658406573318813,3.439200952023832,3.2257589907528232,2.9368840427247425
2.4520636769325543,3.051169712950675,2.7095178004075153,2.598518755095859,2.3564531741127617,1.7691909914577166,2.3453561502686315,0.8991863402043724,2.4520409864856356,2.0369659056403076
3.0310949072199915,2.4936265809119504,2.352931288360738,1.5455617802093071,3.372114566459524,2.2129752933109796,2.246607071566488,2.890373347998949,2.995341813025961,2.18536434004914
1.8474607857025072,2.824762717668834,2.111890846493088,2.3275131084551868,2.205712831627829,1.8847910829948027,2.565556712248021,1.1625017581587238,1.8309040347844012,1.8656695994079164
